x,y,bucket,longitude,latitude,speed
554.568,452.380,2,-122.419,37.78,10.321
313.448,490.606,1,-122.459,37.786,9.167
271.252,433.267,1,-122.466,37.777,9.722
229.056,286.734,2,-122.473,37.754,10.741
657.044,216.653,3,-122.402,37.743,25.556
735.408,146.572,2,-122.389,37.732,10.556
669.100,51.007,2,-122.4,37.717,10.950
723.352,439.638,2,-122.391,37.778,11.435
675.128,388.670,3,-122.399,37.77,16.944
632.932,0.039,2,-122.406,37.709,10.040
657.044,25.523,2,-122.402,37.713,10.483
452.092,496.977,2,-122.436,37.787,12.083
174.804,356.815,2,-122.482,37.765,12.513
506.344,407.783,1,-122.427,37.773,9.722
427.980,414.154,2,-122.44,37.774,11.667
12.048,407.783,1,-122.509,37.773,9.611
271.252,299.476,2,-122.466,37.756,11.285
235.084,363.186,2,-122.472,37.766,13.072
681.156,388.670,3,-122.398,37.77,20.427
530.456,452.380,1,-122.423,37.78,9.701
705.268,356.815,3,-122.394,37.765,18.858
421.952,573.429,2,-122.441,37.799,11.252
108.496,38.265,3,-122.493,37.715,16.415
753.492,127.459,2,-122.386,37.729,10.417
253.168,203.911,2,-122.469,37.741,10.376
96.440,44.636,2,-122.495,37.716,12.976
361.672,598.913,3,-122.451,37.803,17.497
229.056,152.943,2,-122.473,37.733,10.642
669.100,420.525,2,-122.4,37.775,12.222
48.216,89.233,3,-122.503,37.723,17.716
506.344,235.766,1,-122.427,37.746,9.915
608.820,439.638,1,-122.41,37.778,9.167
434.008,95.604,1,-122.439,37.724,9.786
717.324,280.363,2,-122.392,37.753,10.977
174.804,76.491,1,-122.482,37.721,9.769
331.532,31.894,2,-122.456,37.714,11.389
735.408,458.751,2,-122.389,37.781,11.452
440.036,12.781,1,-122.438,37.711,9.722
-0.008,388.670,2,-122.511,37.77,12.520
385.784,407.783,2,-122.447,37.773,11.343
717.324,312.218,3,-122.392,37.758,22.462
657.044,261.250,1,-122.402,37.75,9.167
657.044,101.975,2,-122.402,37.725,12.380
657.044,509.719,2,-122.402,37.789,10.254
289.336,19.152,2,-122.463,37.712,11.994
409.896,598.913,1,-122.443,37.803,9.500
554.568,414.154,2,-122.419,37.774,10.311
229.056,38.265,1,-122.473,37.715,9.861
675.128,528.832,1,-122.399,37.792,9.798
632.932,490.606,1,-122.406,37.786,9.815
241.112,0.039,3,-122.471,37.709,15.376
313.448,465.122,2,-122.459,37.782,11.000
687.184,401.412,3,-122.397,37.772,15.278
265.224,407.783,2,-122.467,37.773,10.591
132.608,210.282,1,-122.489,37.742,9.846
632.932,375.928,5,-122.406,37.768,14.969
614.848,363.186,2,-122.409,37.766,10.568
307.420,280.363,2,-122.46,37.753,11.667
241.112,458.751,2,-122.471,37.781,10.859
108.496,152.943,1,-122.493,37.733,9.167
693.212,382.299,3,-122.396,37.769,18.333
114.524,446.009,1,-122.492,37.779,9.630
638.960,191.169,2,-122.405,37.739,11.738
373.728,63.749,3,-122.449,37.719,22.200
409.896,197.540,2,-122.443,37.74,12.051
644.988,560.687,1,-122.404,37.797,9.621
361.672,229.395,2,-122.451,37.745,12.167
843.912,605.284,3,-122.371,37.804,15.767
102.468,140.201,2,-122.494,37.731,13.918
500.316,401.412,2,-122.428,37.772,10.195
651.016,605.284,1,-122.403,37.804,9.167
277.280,19.152,5,-122.465,37.712,14.053
524.428,516.090,3,-122.424,37.79,16.389
705.268,127.459,2,-122.394,37.729,11.944
440.036,477.864,2,-122.438,37.784,11.787
500.316,140.201,2,-122.428,37.731,12.901
210.972,178.427,2,-122.476,37.737,11.944
711.296,547.945,2,-122.393,37.795,10.741
373.728,89.233,2,-122.449,37.723,10.481
735.408,490.606,5,-122.389,37.786,14.222
114.524,477.864,2,-122.492,37.784,10.299
36.160,280.363,2,-122.505,37.753,10.333
108.496,248.508,1,-122.493,37.748,9.167
735.408,375.928,2,-122.389,37.768,11.008
229.056,337.702,2,-122.473,37.762,10.381
349.616,420.525,2,-122.453,37.775,10.903
584.708,592.542,1,-122.414,37.802,9.722
102.468,401.412,2,-122.494,37.772,12.496
572.652,605.284,1,-122.416,37.804,9.954
66.300,331.331,1,-122.5,37.761,9.514
500.316,496.977,2,-122.428,37.787,10.370
229.056,477.864,2,-122.473,37.784,10.139
427.980,229.395,2,-122.44,37.745,10.833
440.036,337.702,2,-122.438,37.762,10.070
247.140,178.427,2,-122.47,37.737,10.248
66.300,452.380,2,-122.5,37.78,11.652
626.904,293.105,2,-122.407,37.755,10.509
