x,y,bucket,longitude,latitude,speed
813.772,579.800,2,-122.376,37.8,25.667
373.728,63.749,2,-122.449,37.719,20.556
626.904,471.493,1,-122.407,37.783,10.556
524.428,388.670,1,-122.424,37.77,13.333
735.408,382.299,1,-122.389,37.769,12.350
102.468,140.201,1,-122.494,37.731,13.426
361.672,229.395,1,-122.451,37.745,14.028
843.912,605.284,2,-122.371,37.804,23.195
331.532,216.653,1,-122.456,37.743,10.556
325.504,95.604,1,-122.457,37.724,12.674
458.120,420.525,1,-122.435,37.775,10.556
337.560,605.284,2,-122.455,37.804,16.806
277.280,19.152,1,-122.465,37.712,14.028
651.016,605.284,2,-122.403,37.804,17.778
373.728,439.638,1,-122.449,37.778,11.667
500.316,140.201,1,-122.428,37.731,13.889
440.036,477.864,1,-122.438,37.784,11.050
711.296,547.945,1,-122.393,37.795,12.070
373.728,89.233,1,-122.449,37.723,11.621
36.160,280.363,1,-122.505,37.753,10.973
229.056,337.702,1,-122.473,37.762,11.591
735.408,375.928,1,-122.389,37.768,12.617
807.744,165.685,1,-122.377,37.735,12.778
391.812,484.235,1,-122.446,37.785,10.278
102.468,401.412,1,-122.494,37.772,14.607
572.652,605.284,1,-122.416,37.804,11.389
229.056,477.864,1,-122.473,37.784,12.222
626.904,484.235,1,-122.407,37.785,11.201
440.036,337.702,1,-122.438,37.762,12.361
247.140,178.427,1,-122.47,37.737,11.250
626.904,293.105,1,-122.407,37.755,12.014
66.300,452.380,1,-122.5,37.78,12.917
681.156,210.282,2,-122.398,37.742,22.546
379.756,388.670,1,-122.448,37.77,11.389
42.188,446.009,1,-122.504,37.779,10.278
313.448,426.896,1,-122.459,37.776,11.389
524.428,554.316,1,-122.424,37.796,13.195
283.308,216.653,1,-122.464,37.743,12.998
210.972,223.024,1,-122.476,37.744,11.806
295.364,458.751,1,-122.462,37.781,12.006
391.812,471.493,2,-122.446,37.783,16.389
675.128,586.171,1,-122.399,37.801,12.778
687.184,178.427,1,-122.397,37.737,10.278
729.380,235.766,2,-122.39,37.746,23.611
90.412,401.412,1,-122.496,37.772,12.917
825.828,592.542,2,-122.374,37.802,26.667
530.456,140.201,2,-122.423,37.731,20.695
518.400,184.798,1,-122.425,37.738,14.405
644.988,426.896,2,-122.404,37.776,21.944
458.120,31.894,1,-122.435,37.714,12.327
385.784,433.267,1,-122.447,37.777,14.028
102.468,178.427,1,-122.494,37.737,13.403
235.084,605.284,1,-122.472,37.804,12.381
452.092,369.557,1,-122.436,37.767,10.556
331.532,273.992,2,-122.456,37.752,15.032
210.972,401.412,2,-122.476,37.772,15.000
789.660,554.316,2,-122.38,37.796,25.000
518.400,605.284,1,-122.425,37.804,10.556
229.056,165.685,1,-122.473,37.735,13.195
