x,y,bucket,longitude,latitude,speed
644.988,146.572,3,-122.404,37.732,21.270
253.168,567.058,3,-122.469,37.798,16.389
632.932,490.606,2,-122.406,37.786,14.322
319.476,254.879,1,-122.458,37.749,8.438
542.512,414.154,2,-122.421,37.774,13.468
241.112,0.039,3,-122.471,37.709,16.528
265.224,407.783,1,-122.467,37.773,9.475
132.608,210.282,1,-122.489,37.742,9.352
644.988,6.410,1,-122.404,37.71,9.375
681.156,547.945,2,-122.398,37.795,12.778
693.212,375.928,3,-122.396,37.768,23.111
632.932,375.928,3,-122.406,37.768,15.278
307.420,350.444,2,-122.46,37.764,10.675
331.532,95.604,1,-122.456,37.724,8.834
530.456,496.977,1,-122.423,37.787,8.334
72.328,331.331,1,-122.499,37.761,8.935
150.692,216.653,1,-122.486,37.743,9.028
96.440,426.896,2,-122.495,37.776,10.040
415.924,146.572,1,-122.442,37.732,9.167
614.848,363.186,2,-122.409,37.766,10.040
777.604,547.945,3,-122.382,37.795,20.166
241.112,458.751,1,-122.471,37.781,9.463
217.000,127.459,2,-122.475,37.729,12.862
108.496,152.943,1,-122.493,37.733,8.611
632.932,382.299,3,-122.406,37.769,16.111
470.176,401.412,1,-122.433,37.772,9.352
72.328,452.380,2,-122.499,37.78,12.000
608.820,19.152,1,-122.41,37.712,9.421
584.708,25.523,1,-122.414,37.713,8.056
638.960,191.169,2,-122.405,37.739,10.973
319.476,235.766,2,-122.458,37.746,11.944
373.728,63.749,3,-122.449,37.719,20.740
813.772,579.800,3,-122.376,37.8,18.889
735.408,382.299,2,-122.389,37.769,10.455
644.988,560.687,1,-122.404,37.797,8.611
409.896,197.540,2,-122.443,37.74,12.611
843.912,605.284,3,-122.371,37.804,17.592
614.848,70.120,2,-122.409,37.72,10.278
361.672,229.395,2,-122.451,37.745,11.667
747.464,286.734,1,-122.387,37.754,9.722
102.468,140.201,2,-122.494,37.731,11.465
331.532,216.653,2,-122.456,37.743,10.556
325.504,95.604,1,-122.457,37.724,8.778
458.120,420.525,1,-122.435,37.775,8.056
644.988,465.122,1,-122.404,37.782,9.444
500.316,401.412,1,-122.428,37.772,9.375
337.560,605.284,3,-122.455,37.804,20.833
277.280,19.152,2,-122.465,37.712,13.333
584.708,261.250,1,-122.414,37.75,8.681
705.268,127.459,2,-122.394,37.729,10.139
584.708,509.719,2,-122.414,37.789,10.139
584.708,101.975,1,-122.414,37.725,9.862
373.728,439.638,2,-122.449,37.778,12.083
440.036,477.864,2,-122.438,37.784,11.528
711.296,547.945,2,-122.393,37.795,11.245
373.728,89.233,2,-122.449,37.723,10.214
114.524,477.864,2,-122.492,37.784,10.111
36.160,280.363,1,-122.505,37.753,9.653
735.408,375.928,2,-122.389,37.768,10.677
229.056,337.702,2,-122.473,37.762,10.278
705.268,528.832,1,-122.394,37.792,8.889
271.252,203.911,1,-122.466,37.741,8.611
807.744,165.685,2,-122.377,37.735,13.333
391.812,484.235,2,-122.446,37.785,10.556
524.428,522.461,1,-122.424,37.791,8.334
102.468,401.412,2,-122.494,37.772,10.995
572.652,605.284,1,-122.416,37.804,9.028
66.300,331.331,1,-122.5,37.761,8.982
500.316,496.977,1,-122.428,37.787,8.148
229.056,477.864,1,-122.473,37.784,9.444
427.980,229.395,1,-122.44,37.745,8.612
626.904,484.235,1,-122.407,37.785,9.809
247.140,178.427,1,-122.47,37.737,9.514
464.148,95.604,1,-122.434,37.724,9.167
66.300,452.380,1,-122.5,37.78,8.889
626.904,293.105,1,-122.407,37.755,9.908
681.156,210.282,3,-122.398,37.742,23.958
379.756,388.670,2,-122.448,37.77,10.000
313.448,426.896,1,-122.459,37.776,9.778
379.756,522.461,1,-122.448,37.791,8.056
524.428,554.316,2,-122.424,37.796,12.222
6.020,375.928,2,-122.51,37.768,13.833
283.308,216.653,1,-122.464,37.743,9.681
620.876,567.058,1,-122.408,37.798,9.630
210.972,223.024,1,-122.476,37.744,9.028
295.364,458.751,2,-122.462,37.781,10.609
391.812,471.493,1,-122.446,37.783,8.611
373.728,57.378,1,-122.449,37.718,9.056
675.128,586.171,2,-122.399,37.801,10.463
385.784,108.346,3,-122.447,37.726,23.056
96.440,465.122,2,-122.495,37.782,10.602
669.100,216.653,1,-122.4,37.743,9.917
663.072,344.073,2,-122.401,37.763,11.111
687.184,178.427,1,-122.397,37.737,9.375
90.412,401.412,2,-122.496,37.772,10.913
458.120,541.574,1,-122.435,37.794,9.167
825.828,592.542,3,-122.374,37.802,17.639
518.400,184.798,2,-122.425,37.738,14.305
458.120,31.894,2,-122.435,37.714,10.857
385.784,433.267,1,-122.447,37.777,9.584
102.468,178.427,2,-122.494,37.737,13.000
235.084,605.284,3,-122.472,37.804,17.389
452.092,369.557,1,-122.436,37.767,9.389
789.660,554.316,3,-122.38,37.796,19.556
331.532,273.992,3,-122.456,37.752,18.496
210.972,401.412,3,-122.476,37.772,15.556
518.400,605.284,1,-122.425,37.804,9.689
229.056,165.685,2,-122.473,37.735,11.056
723.352,344.073,1,-122.391,37.763,8.334
403.868,331.331,1,-122.444,37.761,9.167
440.036,38.265,2,-122.438,37.715,10.677
210.972,140.201,1,-122.476,37.731,8.611
180.832,216.653,2,-122.481,37.743,10.208
512.372,203.911,1,-122.426,37.741,9.584
500.316,178.427,1,-122.428,37.737,8.056
114.524,38.265,3,-122.492,37.715,16.055
349.616,31.894,1,-122.453,37.714,8.056
415.924,324.960,1,-122.442,37.76,9.167
530.456,401.412,3,-122.423,37.772,17.423
729.380,407.783,2,-122.39,37.773,10.000
470.176,496.977,1,-122.433,37.787,8.611
446.064,146.572,1,-122.437,37.732,9.074
620.876,203.911,3,-122.408,37.741,24.097
711.296,350.444,3,-122.393,37.764,21.667
229.056,267.621,1,-122.473,37.751,9.722
536.484,146.572,3,-122.422,37.732,23.403
102.468,331.331,1,-122.494,37.761,9.884
409.896,414.154,1,-122.443,37.774,8.611
518.400,573.429,1,-122.425,37.799,8.056
331.532,242.137,2,-122.456,37.747,12.601
488.260,465.122,1,-122.43,37.782,9.653
717.324,516.090,2,-122.392,37.79,10.000
337.560,363.186,1,-122.455,37.766,8.611
102.468,452.380,1,-122.494,37.78,9.306
807.744,152.943,2,-122.377,37.733,10.093
265.224,433.267,1,-122.467,37.777,9.445
651.016,363.186,1,-122.403,37.766,9.723
524.428,172.056,1,-122.424,37.736,9.167
403.868,178.427,2,-122.444,37.737,12.917
355.644,465.122,2,-122.452,37.782,10.347
542.512,229.395,1,-122.421,37.745,8.959
669.100,31.894,2,-122.4,37.714,10.741
452.092,223.024,2,-122.436,37.744,10.167
325.504,420.525,2,-122.457,37.775,10.722
711.296,312.218,3,-122.393,37.758,23.518
608.820,579.800,1,-122.41,37.8,8.056
711.296,280.363,1,-122.393,37.753,8.611
283.308,31.894,1,-122.464,37.714,9.528
512.372,567.058,1,-122.426,37.798,9.167
542.512,197.540,2,-122.421,37.74,10.278
108.496,446.009,2,-122.493,37.779,10.000
524.428,210.282,1,-122.424,37.742,8.278
560.596,414.154,2,-122.418,37.774,10.556
6.020,395.041,1,-122.51,37.771,8.889
355.644,146.572,1,-122.452,37.732,9.667
397.840,522.461,1,-122.445,37.791,8.982
331.532,420.525,2,-122.456,37.775,10.806
144.664,286.734,1,-122.487,37.754,9.500
536.484,465.122,1,-122.422,37.782,8.056
476.204,516.090,1,-122.432,37.79,8.426
602.792,159.314,3,-122.411,37.734,21.574
566.624,369.557,2,-122.417,37.767,13.333
72.328,401.412,2,-122.499,37.772,11.736
488.260,146.572,1,-122.43,37.732,8.889
367.700,382.299,3,-122.45,37.769,16.944
415.924,44.636,1,-122.442,37.716,8.611
638.960,159.314,3,-122.405,37.734,18.312
367.700,375.928,1,-122.45,37.768,9.620
548.540,573.429,1,-122.42,37.799,9.326
397.840,388.670,1,-122.445,37.77,8.651
741.436,216.653,2,-122.388,37.743,10.278
319.476,433.267,1,-122.458,37.777,9.722
452.092,140.201,2,-122.436,37.731,11.667
681.156,350.444,1,-122.398,37.764,9.060
687.184,331.331,1,-122.397,37.761,8.056
337.560,70.120,1,-122.455,37.72,8.426
584.708,293.105,1,-122.414,37.755,9.375
325.504,242.137,2,-122.457,37.747,11.706
409.896,31.894,1,-122.443,37.714,9.445
729.380,57.378,1,-122.39,37.718,8.611
530.456,484.235,1,-122.423,37.785,8.612
446.064,267.621,1,-122.437,37.751,9.352
373.728,235.766,2,-122.449,37.746,12.654
596.764,133.830,2,-122.412,37.73,10.278
644.988,248.508,3,-122.404,37.748,17.370
427.980,420.525,1,-122.44,37.775,9.028
542.512,273.992,1,-122.421,37.752,9.127
138.636,407.783,2,-122.488,37.773,11.111
403.868,25.523,1,-122.444,37.713,9.121
217.000,70.120,1,-122.475,37.72,8.993
204.944,407.783,2,-122.477,37.773,10.741
96.440,267.621,2,-122.495,37.751,11.320
675.128,70.120,2,-122.399,37.72,13.750
210.972,293.105,2,-122.476,37.755,10.754
669.100,414.154,2,-122.4,37.774,12.778
566.624,293.105,2,-122.417,37.755,10.278
536.484,165.685,1,-122.422,37.735,9.722
536.484,446.009,1,-122.422,37.779,9.722
693.212,535.203,1,-122.396,37.793,8.599
446.064,12.781,1,-122.437,37.711,9.528
687.184,471.493,1,-122.397,37.783,9.445
632.932,535.203,1,-122.406,37.793,8.056
379.756,159.314,1,-122.448,37.734,9.524
54.244,121.088,2,-122.502,37.728,14.120
518.400,356.815,1,-122.425,37.765,9.000
554.568,242.137,1,-122.419,37.747,9.190
596.764,611.655,1,-122.412,37.805,8.334
657.044,401.412,1,-122.402,37.772,8.959
283.308,414.154,1,-122.464,37.774,8.889
705.268,363.186,3,-122.394,37.766,22.176
331.532,598.913,3,-122.456,37.803,25.185
391.812,178.427,1,-122.446,37.737,8.611
367.700,82.862,1,-122.45,37.722,9.926
777.604,191.169,2,-122.382,37.739,13.722
210.972,51.007,1,-122.476,37.717,9.921
644.988,152.943,1,-122.404,37.733,8.982
325.504,598.913,3,-122.457,37.803,21.667
675.128,363.186,2,-122.399,37.766,11.111
427.980,242.137,1,-122.44,37.747,9.630
506.344,19.152,2,-122.427,37.712,12.778
548.540,356.815,1,-122.42,37.765,9.537
313.448,248.508,2,-122.459,37.748,12.483
138.636,235.766,1,-122.488,37.746,9.167
391.812,496.977,2,-122.446,37.787,10.278
361.672,31.894,3,-122.451,37.714,21.389
638.960,547.945,1,-122.405,37.795,9.723
578.680,618.026,1,-122.415,37.806,9.306
204.944,254.879,1,-122.477,37.749,8.611
572.652,356.815,1,-122.416,37.765,8.303
554.568,420.525,1,-122.419,37.775,8.426
217.000,363.186,2,-122.475,37.766,12.153
235.084,76.491,1,-122.472,37.721,8.889
488.260,165.685,3,-122.43,37.735,17.222
488.260,446.009,1,-122.43,37.779,8.611
446.064,477.864,2,-122.437,37.784,11.806
403.868,471.493,1,-122.444,37.783,9.222
277.280,407.783,1,-122.465,37.773,9.815
