x,y,bucket,longitude,latitude,speed
596.764,210.282,2,-122.412,37.742,13.889
289.336,70.120,5,-122.463,37.72,10.053
174.804,254.879,5,-122.482,37.749,10.695
657.044,324.960,3,-122.402,37.76,20.625
434.008,395.041,5,-122.439,37.771,10.126
500.316,152.943,2,-122.428,37.733,11.729
608.820,605.284,5,-122.41,37.804,10.833
331.532,375.928,2,-122.456,37.768,12.274
590.736,172.056,3,-122.413,37.736,20.833
530.456,267.621,2,-122.423,37.751,13.333
446.064,484.235,5,-122.437,37.785,10.389
331.532,490.606,5,-122.456,37.786,10.146
638.960,611.655,2,-122.405,37.805,12.530
415.924,471.493,2,-122.442,37.783,11.207
566.624,12.781,1,-122.417,37.711,9.445
747.464,229.395,2,-122.387,37.745,11.503
687.184,248.508,2,-122.397,37.748,11.174
512.372,172.056,5,-122.426,37.736,14.753
729.380,528.832,2,-122.39,37.792,11.462
638.960,133.830,2,-122.405,37.73,11.628
626.904,465.122,5,-122.407,37.782,10.460
102.468,152.943,2,-122.494,37.733,12.740
319.476,586.171,3,-122.458,37.801,17.639
783.632,172.056,3,-122.381,37.736,15.972
403.868,337.702,5,-122.444,37.762,10.528
693.212,95.604,3,-122.396,37.724,19.722
699.240,172.056,5,-122.395,37.736,10.487
681.156,203.911,3,-122.398,37.741,21.104
644.988,471.493,2,-122.404,37.783,11.270
72.328,477.864,2,-122.499,37.784,11.525
452.092,477.864,2,-122.436,37.784,12.525
409.896,503.348,5,-122.443,37.788,10.253
747.464,197.540,5,-122.387,37.74,10.782
753.492,433.267,5,-122.386,37.777,10.556
403.868,38.265,2,-122.444,37.715,11.759
693.212,216.653,3,-122.396,37.743,21.086
711.296,203.911,2,-122.393,37.741,11.371
620.876,350.444,5,-122.408,37.764,10.675
620.876,554.316,1,-122.408,37.796,9.741
108.496,140.201,2,-122.493,37.731,12.396
295.364,420.525,5,-122.462,37.775,10.417
512.372,210.282,5,-122.426,37.742,10.065
524.428,567.058,5,-122.424,37.798,10.123
241.112,31.894,3,-122.471,37.714,15.691
391.812,426.896,5,-122.446,37.776,10.270
192.888,426.896,5,-122.479,37.776,10.548
904.192,146.572,5,-122.361,37.732,10.278
186.860,133.830,5,-122.48,37.73,10.556
687.184,152.943,1,-122.397,37.733,9.879
783.632,210.282,2,-122.381,37.742,13.919
626.904,6.410,5,-122.407,37.71,10.107
48.216,184.798,1,-122.503,37.738,9.167
186.860,611.655,3,-122.48,37.805,18.333
259.196,280.363,2,-122.468,37.753,11.667
361.672,503.348,2,-122.451,37.788,11.112
452.092,446.009,5,-122.436,37.779,14.167
699.240,210.282,5,-122.395,37.742,10.675
657.044,560.687,2,-122.402,37.797,11.410
72.328,446.009,5,-122.499,37.779,10.845
325.504,490.606,5,-122.457,37.786,10.413
150.692,490.606,1,-122.486,37.786,9.584
367.700,242.137,3,-122.45,37.747,16.667
54.244,216.653,2,-122.502,37.743,12.778
102.468,248.508,1,-122.494,37.748,9.722
337.560,19.152,2,-122.455,37.712,12.616
301.392,70.120,1,-122.461,37.72,9.817
96.440,51.007,3,-122.495,37.717,15.278
596.764,547.945,5,-122.412,37.795,14.750
223.028,344.073,2,-122.474,37.763,11.667
277.280,184.798,3,-122.465,37.738,17.222
560.596,503.348,5,-122.418,37.788,10.093
247.140,152.943,2,-122.47,37.733,12.037
446.064,51.007,2,-122.437,37.717,11.111
723.352,159.314,5,-122.391,37.734,10.377
771.576,477.864,2,-122.383,37.784,12.408
373.728,573.429,5,-122.449,37.799,10.556
108.496,401.412,2,-122.493,37.772,12.285
626.904,146.572,2,-122.407,37.732,11.099
325.504,375.928,2,-122.457,37.768,13.088
150.692,375.928,2,-122.486,37.768,12.222
259.196,312.218,5,-122.468,37.758,10.729
554.568,624.397,1,-122.419,37.807,9.445
699.240,554.316,5,-122.395,37.796,10.932
361.672,121.088,1,-122.451,37.728,9.518
18.076,420.525,2,-122.508,37.775,11.528
705.268,433.267,5,-122.394,37.777,10.604
783.632,554.316,3,-122.381,37.796,20.385
30.132,363.186,2,-122.506,37.766,12.222
421.952,89.233,1,-122.441,37.723,9.892
253.168,547.945,3,-122.469,37.795,16.703
699.240,350.444,3,-122.395,37.764,18.269
675.128,108.346,3,-122.399,37.726,23.750
331.532,0.039,5,-122.456,37.709,10.278
72.328,12.781,2,-122.499,37.711,13.889
801.716,356.815,2,-122.378,37.765,13.333
548.540,579.800,5,-122.42,37.8,10.278
584.708,146.572,3,-122.414,37.732,18.494
651.016,439.638,2,-122.403,37.778,11.690
343.588,280.363,3,-122.454,37.753,16.764
337.560,89.233,1,-122.455,37.723,9.769
687.184,337.702,1,-122.397,37.762,9.717
102.468,38.265,5,-122.494,37.715,14.370
789.660,203.911,2,-122.38,37.741,13.241
223.028,133.830,2,-122.474,37.73,12.445
548.540,57.378,2,-122.42,37.718,11.944
512.372,350.444,5,-122.426,37.764,10.695
223.028,611.655,2,-122.474,37.805,13.736
90.412,477.864,2,-122.496,37.784,12.500
42.188,401.412,2,-122.504,37.772,11.743
644.988,25.523,5,-122.404,37.713,10.926
620.876,210.282,3,-122.408,37.742,18.577
777.604,567.058,3,-122.382,37.798,20.833
247.140,337.702,1,-122.47,37.762,9.363
488.260,484.235,2,-122.43,37.785,11.726
403.868,248.508,2,-122.444,37.748,11.062
880.080,127.459,2,-122.365,37.729,12.639
186.860,344.073,5,-122.48,37.763,10.859
331.532,458.751,5,-122.456,37.781,10.621
566.624,477.864,1,-122.417,37.784,9.839
440.036,178.427,5,-122.438,37.737,10.973
590.736,350.444,2,-122.413,37.764,12.573
217.000,108.346,2,-122.475,37.726,11.986
210.972,477.864,1,-122.476,37.784,9.732
313.448,592.542,3,-122.459,37.802,18.388
560.596,535.203,1,-122.418,37.793,9.739
590.736,554.316,2,-122.413,37.796,11.018
114.524,178.427,2,-122.492,37.737,12.084
247.140,38.265,5,-122.47,37.715,10.253
325.504,458.751,5,-122.457,37.781,10.639
150.692,458.751,5,-122.486,37.781,10.411
500.316,337.702,1,-122.428,37.762,9.607
355.644,51.007,3,-122.452,37.717,15.833
584.708,465.122,5,-122.414,37.782,10.523
168.776,516.090,2,-122.483,37.79,12.153
156.720,82.862,3,-122.485,37.722,16.483
855.968,273.992,3,-122.369,37.752,16.389
530.456,165.685,5,-122.423,37.735,10.419
638.960,344.073,3,-122.405,37.763,19.534
271.252,516.090,2,-122.466,37.79,11.667
337.560,63.749,1,-122.455,37.719,10.000
440.036,496.977,5,-122.438,37.787,10.864
693.212,541.574,2,-122.396,37.794,11.755
415.924,261.250,4,-122.442,37.75,39.028
415.924,101.975,3,-122.442,37.725,26.667
415.924,509.719,2,-122.442,37.789,12.500
488.260,51.007,2,-122.43,37.717,11.111
229.056,140.201,5,-122.473,37.731,10.795
421.952,63.749,2,-122.441,37.719,11.667
434.008,382.299,2,-122.439,37.769,13.611
409.896,121.088,3,-122.443,37.728,23.854
229.056,401.412,2,-122.473,37.772,13.236
777.604,299.476,3,-122.382,37.756,16.389
210.972,446.009,5,-122.476,37.779,10.417
102.468,337.702,2,-122.494,37.762,11.806
687.184,38.265,3,-122.397,37.715,19.074
271.252,522.461,3,-122.466,37.791,21.389
566.624,446.009,5,-122.417,37.779,14.292
892.136,586.171,3,-122.363,37.801,22.222
644.988,261.250,3,-122.404,37.75,16.610
596.764,388.670,5,-122.412,37.77,10.273
644.988,101.975,3,-122.404,37.725,19.518
644.988,509.719,5,-122.404,37.789,10.127
765.548,133.830,5,-122.384,37.73,10.623
807.744,178.427,2,-122.377,37.737,11.452
620.876,172.056,3,-122.408,37.736,15.626
542.512,305.847,1,-122.421,37.757,9.167
90.412,446.009,5,-122.496,37.779,10.315
657.044,382.299,5,-122.402,37.769,10.209
223.028,57.378,2,-122.474,37.718,12.128
759.520,363.186,3,-122.385,37.766,28.056
548.540,611.655,5,-122.42,37.805,10.659
542.512,12.781,1,-122.421,37.711,9.722
705.268,567.058,2,-122.394,37.798,13.264
898.164,57.378,3,-122.362,37.718,16.389
663.072,573.429,5,-122.401,37.799,10.868
168.776,76.491,2,-122.483,37.721,11.759
554.568,165.685,5,-122.419,37.735,10.301
331.532,6.410,2,-122.456,37.71,12.783
271.252,76.491,3,-122.466,37.721,26.111
355.644,420.525,5,-122.452,37.775,10.321
403.868,114.717,3,-122.444,37.727,22.778
331.532,146.572,4,-122.456,37.732,39.722
174.804,567.058,3,-122.482,37.798,17.778
415.924,95.604,3,-122.442,37.724,20.694
536.484,242.137,2,-122.422,37.747,11.566
711.296,108.346,4,-122.393,37.726,39.167
488.260,420.525,2,-122.43,37.775,11.667
506.344,210.282,5,-122.427,37.742,10.051
307.420,254.879,2,-122.46,37.749,12.416
801.716,516.090,3,-122.378,37.79,16.389
470.176,535.203,1,-122.433,37.793,9.722
283.308,426.896,5,-122.464,37.776,10.142
156.720,12.781,2,-122.485,37.711,13.022
403.868,286.734,3,-122.444,37.754,24.167
771.576,305.847,3,-122.383,37.757,20.000
771.576,82.862,4,-122.383,37.722,35.278
150.692,465.122,5,-122.486,37.782,10.429
325.504,465.122,2,-122.457,37.782,11.319
898.164,579.800,3,-122.362,37.8,18.056
644.988,95.604,3,-122.404,37.724,18.434
584.708,458.751,5,-122.414,37.781,10.151
470.176,121.088,5,-122.433,37.728,10.545
223.028,579.800,3,-122.474,37.8,20.833
204.944,159.314,2,-122.477,37.734,12.215
60.272,280.363,1,-122.501,37.753,9.575
693.212,471.493,3,-122.396,37.783,19.542
548.540,133.830,3,-122.42,37.73,16.250
482.232,496.977,5,-122.431,37.787,10.888
705.268,299.476,5,-122.394,37.756,14.352
331.532,465.122,2,-122.456,37.782,11.995
578.680,19.152,1,-122.415,37.712,9.829
271.252,356.815,1,-122.466,37.765,9.967
385.784,210.282,2,-122.447,37.742,13.156
747.464,369.557,1,-122.387,37.767,9.862
168.776,356.815,5,-122.483,37.765,10.863
506.344,172.056,5,-122.427,37.736,14.647
795.688,63.749,2,-122.379,37.719,13.333
174.804,299.476,5,-122.482,37.756,10.611
36.160,254.879,5,-122.505,37.749,10.893
6.020,293.105,4,-122.51,37.755,38.333
482.232,178.427,2,-122.431,37.737,11.413
765.548,579.800,3,-122.384,37.8,21.667
241.112,592.542,3,-122.471,37.802,17.970
325.504,146.572,5,-122.457,37.732,10.139
494.288,152.943,5,-122.429,37.733,10.692
626.904,375.928,2,-122.407,37.768,13.716
729.380,388.670,2,-122.39,37.77,12.789
464.148,426.896,1,-122.434,37.776,9.571
452.092,305.847,1,-122.436,37.757,9.167
681.156,108.346,3,-122.398,37.726,20.486
427.980,165.685,5,-122.44,37.735,10.728
253.168,528.832,3,-122.469,37.792,18.196
180.832,324.960,5,-122.481,37.76,10.462
265.224,350.444,5,-122.467,37.764,10.444
452.092,82.862,5,-122.436,37.722,10.467
349.616,44.636,1,-122.453,37.716,9.167
626.904,490.606,5,-122.407,37.786,10.295
259.196,586.171,3,-122.468,37.801,18.849
265.224,554.316,3,-122.467,37.796,17.500
325.504,6.410,2,-122.457,37.71,12.487
150.692,6.410,5,-122.486,37.71,14.681
120.552,312.218,1,-122.491,37.758,9.167
397.840,254.879,1,-122.445,37.749,9.445
295.364,51.007,5,-122.462,37.717,10.556
753.492,299.476,5,-122.386,37.756,47.361
343.588,586.171,5,-122.454,37.801,10.342
500.316,318.589,5,-122.428,37.759,10.023
735.408,592.542,3,-122.389,37.802,23.056
313.448,31.894,2,-122.459,37.714,11.389
162.748,407.783,2,-122.484,37.773,11.284
584.708,375.928,2,-122.414,37.768,13.736
247.140,114.717,5,-122.47,37.727,10.278
596.764,528.832,5,-122.412,37.792,10.154
837.884,273.992,3,-122.372,37.752,22.500
132.608,407.783,5,-122.489,37.773,10.972
687.184,286.734,3,-122.397,37.754,22.245
638.960,579.800,2,-122.405,37.8,11.111
156.720,477.864,5,-122.485,37.784,10.286
584.708,490.606,5,-122.414,37.786,10.009
24.104,203.911,2,-122.507,37.741,11.960
265.224,210.282,5,-122.467,37.742,10.373
476.204,235.766,5,-122.432,37.746,10.091
120.552,280.363,1,-122.491,37.753,9.886
367.700,293.105,3,-122.45,37.755,17.678
385.784,554.316,1,-122.447,37.796,9.392
494.288,337.702,5,-122.429,37.762,10.238
96.440,420.525,1,-122.495,37.775,9.167
693.212,25.523,3,-122.396,37.713,19.792
385.784,350.444,1,-122.447,37.764,9.650
542.512,477.864,5,-122.421,37.784,10.118
102.468,318.589,2,-122.494,37.759,13.333
723.352,605.284,5,-122.391,37.804,10.278
747.464,223.024,5,-122.387,37.744,10.818
669.100,44.636,2,-122.4,37.716,11.731
434.008,560.687,1,-122.439,37.797,9.750
638.960,57.378,3,-122.405,37.718,24.722
886.108,414.154,2,-122.364,37.774,11.667
446.064,420.525,1,-122.437,37.775,9.400
608.820,159.314,3,-122.41,37.734,20.399
186.860,57.378,5,-122.48,37.718,10.556
536.484,273.992,5,-122.422,37.752,10.346
753.492,567.058,3,-122.386,37.798,20.972
132.608,235.766,3,-122.489,37.746,24.167
66.300,535.203,3,-122.5,37.793,21.389
663.072,184.798,3,-122.401,37.738,19.673
524.428,433.267,5,-122.424,37.777,10.556
675.128,203.911,3,-122.399,37.741,21.148
458.120,426.896,2,-122.435,37.776,11.667
548.540,344.073,5,-122.42,37.763,10.232
554.568,267.621,5,-122.419,37.751,10.306
156.720,446.009,2,-122.485,37.779,11.728
644.988,541.574,2,-122.404,37.794,11.331
301.392,191.169,1,-122.461,37.739,9.655
476.204,407.783,2,-122.432,37.773,13.241
102.468,114.717,5,-122.494,37.727,10.278
500.316,286.734,5,-122.428,37.754,10.042
470.176,503.348,5,-122.433,37.788,10.395
54.244,261.250,3,-122.502,37.75,18.333
687.184,318.589,3,-122.397,37.759,23.148
831.856,401.412,3,-122.373,37.772,17.778
657.044,395.041,5,-122.402,37.771,10.700
626.904,458.751,5,-122.407,37.781,10.667
210.972,305.847,2,-122.476,37.757,11.229
819.800,19.152,2,-122.375,37.712,12.778
729.380,547.945,2,-122.39,37.795,11.459
-6.036,433.267,2,-122.512,37.777,13.413
578.680,63.749,3,-122.415,37.719,16.111
295.364,484.235,5,-122.462,37.785,10.422
566.624,305.847,5,-122.417,37.757,10.669
180.832,44.636,5,-122.481,37.716,10.012
12.048,350.444,5,-122.509,37.764,10.167
217.000,203.911,2,-122.475,37.741,11.565
90.412,82.862,2,-122.496,37.722,13.333
892.136,312.218,1,-122.363,37.758,9.167
831.856,140.201,5,-122.373,37.731,14.407
693.212,261.250,2,-122.396,37.75,11.158
693.212,101.975,3,-122.396,37.725,24.167
693.212,509.719,5,-122.396,37.789,10.597
506.344,350.444,5,-122.427,37.764,10.100
90.412,305.847,2,-122.496,37.757,11.521
186.860,579.800,3,-122.48,37.8,23.056
542.512,446.009,2,-122.421,37.779,11.037
741.436,324.960,5,-122.388,37.76,10.896
566.624,82.862,5,-122.417,37.722,14.167
717.324,254.879,3,-122.392,37.749,22.928
626.904,0.039,1,-122.407,37.709,9.666
500.316,114.717,2,-122.428,37.727,11.111
102.468,286.734,2,-122.494,37.754,11.351
210.972,82.862,2,-122.476,37.722,12.809
566.624,318.589,5,-122.417,37.759,10.678
210.972,318.589,5,-122.476,37.759,10.661
30.132,159.314,2,-122.506,37.734,11.806
156.720,38.265,5,-122.485,37.715,10.896
355.644,216.653,1,-122.452,37.743,9.491
494.288,446.009,5,-122.429,37.779,10.834
458.120,6.410,1,-122.435,37.71,9.899
530.456,503.348,5,-122.423,37.788,10.503
681.156,407.783,3,-122.398,37.773,17.283
391.812,0.039,3,-122.446,37.709,19.444
90.412,318.589,2,-122.496,37.759,11.227
458.120,146.572,2,-122.435,37.732,11.308
379.756,433.267,5,-122.448,37.777,10.463
271.252,586.171,3,-122.466,37.801,18.611
265.224,547.945,3,-122.467,37.795,17.709
84.384,70.120,3,-122.497,37.72,19.444
699.240,528.832,5,-122.395,37.792,10.699
506.344,388.670,5,-122.427,37.77,10.676
783.632,528.832,3,-122.381,37.792,19.583
590.736,528.832,5,-122.413,37.792,10.025
409.896,267.621,5,-122.443,37.751,14.895
434.008,324.960,2,-122.439,37.76,12.263
687.184,82.862,5,-122.397,37.722,14.352
446.064,541.574,1,-122.437,37.794,9.167
729.380,172.056,5,-122.39,37.736,10.634
391.812,458.751,2,-122.446,37.781,11.706
36.160,433.267,1,-122.505,37.777,9.167
711.296,235.766,5,-122.393,37.746,14.822
18.076,261.250,2,-122.508,37.75,12.148
638.960,63.749,3,-122.405,37.719,21.944
78.356,133.830,3,-122.498,37.73,15.515
295.364,471.493,1,-122.462,37.783,9.680
192.888,458.751,2,-122.479,37.781,11.417
892.136,516.090,5,-122.363,37.79,14.167
687.184,305.847,3,-122.397,37.757,24.167
313.448,242.137,5,-122.459,37.747,10.095
385.784,388.670,5,-122.447,37.77,10.375
90.412,286.734,2,-122.496,37.754,11.422
-0.008,407.783,2,-122.511,37.773,12.546
681.156,235.766,3,-122.398,37.746,21.667
644.988,420.525,5,-122.404,37.775,10.654
759.520,605.284,3,-122.385,37.804,16.389
102.468,305.847,2,-122.494,37.757,13.056
289.336,191.169,5,-122.463,37.739,14.630
186.860,63.749,2,-122.48,37.719,11.528
198.916,439.638,3,-122.478,37.778,15.278
886.108,598.913,3,-122.364,37.803,19.278
566.624,286.734,5,-122.417,37.754,10.693
494.288,477.864,2,-122.429,37.784,12.124
210.972,286.734,2,-122.476,37.754,11.022
102.468,82.862,5,-122.494,37.722,10.556
602.792,439.638,2,-122.411,37.778,12.269
542.512,337.702,1,-122.421,37.762,9.924
578.680,579.800,1,-122.415,37.8,9.775
638.960,89.233,3,-122.405,37.723,18.111
729.380,210.282,3,-122.39,37.742,18.241
741.436,560.687,5,-122.388,37.797,10.833
138.636,191.169,2,-122.488,37.739,13.889
500.316,305.847,1,-122.428,37.757,9.653
415.924,420.525,1,-122.442,37.775,9.989
801.716,618.026,3,-122.378,37.806,24.286
578.680,57.378,3,-122.415,37.718,15.779
488.260,95.604,1,-122.43,37.724,9.405
831.856,178.427,3,-122.373,37.737,23.056
560.596,267.621,5,-122.418,37.751,10.084
307.420,433.267,5,-122.46,37.777,10.136
566.624,114.717,5,-122.417,37.727,10.311
349.616,560.687,1,-122.453,37.797,9.167
355.644,95.604,5,-122.452,37.724,10.051
210.972,114.717,5,-122.476,37.727,10.826
500.316,82.862,5,-122.428,37.722,10.293
849.940,567.058,3,-122.37,37.798,26.204
192.888,375.928,2,-122.479,37.768,13.644
729.380,554.316,2,-122.39,37.796,12.778
735.408,293.105,5,-122.389,37.755,10.687
898.164,63.749,4,-122.362,37.719,32.778
72.328,318.589,2,-122.499,37.759,11.389
488.260,541.574,5,-122.43,37.794,10.556
729.380,350.444,3,-122.39,37.764,15.242
223.028,63.749,2,-122.474,37.719,12.264
693.212,51.007,3,-122.396,37.717,15.833
391.812,375.928,1,-122.446,37.768,9.499
403.868,82.862,3,-122.444,37.722,15.714
452.092,318.589,3,-122.436,37.759,17.778
638.960,19.152,1,-122.405,37.712,9.426
837.884,31.894,1,-122.372,37.714,9.722
343.588,76.491,2,-122.454,37.721,12.222
403.868,305.847,3,-122.444,37.757,17.370
391.812,490.606,5,-122.446,37.786,10.591
771.576,286.734,2,-122.383,37.754,12.593
265.224,388.670,5,-122.467,37.77,10.086
355.644,541.574,5,-122.452,37.794,10.695
313.448,273.992,2,-122.459,37.752,13.492
717.324,433.267,5,-122.392,37.777,10.725
506.344,547.945,5,-122.427,37.795,10.417
192.888,490.606,2,-122.479,37.786,13.611
367.700,592.542,2,-122.45,37.802,13.685
150.692,426.896,5,-122.486,37.776,10.426
747.464,452.380,4,-122.387,37.78,36.389
295.364,25.523,5,-122.462,37.713,10.107
361.672,165.685,2,-122.451,37.735,13.333
96.440,216.653,2,-122.495,37.743,11.894
464.148,146.572,5,-122.434,37.732,14.087
126.580,293.105,5,-122.49,37.755,14.722
886.108,229.395,3,-122.364,37.745,27.222
771.576,114.717,3,-122.383,37.727,16.250
476.204,108.346,1,-122.432,37.726,9.519
880.080,618.026,5,-122.365,37.806,14.985
283.308,465.122,5,-122.464,37.782,10.597
560.596,165.685,5,-122.418,37.735,10.012
669.100,560.687,5,-122.4,37.797,10.760
747.464,331.331,3,-122.387,37.761,19.361
434.008,44.636,5,-122.439,37.716,10.918
464.148,6.410,2,-122.434,37.71,12.222
446.064,216.653,5,-122.437,37.743,10.821
530.456,535.203,5,-122.423,37.793,10.660
421.952,133.830,3,-122.441,37.73,24.586
771.576,318.589,5,-122.383,37.759,10.278
446.064,95.604,1,-122.437,37.724,9.940
331.532,426.896,2,-122.456,37.776,11.667
620.876,528.832,2,-122.408,37.792,11.545
144.664,401.412,2,-122.487,37.772,12.009
96.440,95.604,3,-122.495,37.724,15.833
223.028,89.233,5,-122.474,37.723,14.371
813.772,159.314,3,-122.376,37.734,18.722
482.232,140.201,2,-122.431,37.731,11.197
72.328,286.734,5,-122.499,37.754,10.834
78.356,344.073,1,-122.498,37.763,9.653
337.560,133.830,2,-122.455,37.73,11.667
542.512,248.508,2,-122.421,37.748,11.459
343.588,356.815,5,-122.454,37.765,10.009
259.196,127.459,5,-122.468,37.729,10.552
536.484,31.894,5,-122.422,37.714,10.398
162.748,108.346,3,-122.484,37.726,15.069
144.664,140.201,2,-122.487,37.731,13.889
48.216,191.169,2,-122.503,37.739,12.778
283.308,146.572,5,-122.464,37.732,10.506
397.840,433.267,1,-122.445,37.777,9.445
693.212,484.235,5,-122.396,37.785,10.266
632.932,293.105,2,-122.406,37.755,11.132
482.232,401.412,5,-122.431,37.772,10.357
855.968,592.542,3,-122.369,37.802,20.764
789.660,235.766,5,-122.38,37.746,14.375
530.456,121.088,1,-122.423,37.728,10.000
452.092,114.717,2,-122.436,37.727,11.519
663.072,70.120,2,-122.401,37.72,11.862
421.952,611.655,1,-122.441,37.805,10.000
795.688,579.800,3,-122.379,37.8,22.068
464.148,465.122,2,-122.434,37.782,12.222
277.280,191.169,3,-122.465,37.739,25.000
723.352,363.186,3,-122.391,37.766,23.258
494.288,12.781,2,-122.429,37.711,13.056
156.720,248.508,3,-122.485,37.748,17.037
409.896,165.685,5,-122.443,37.735,10.417
283.308,6.410,3,-122.464,37.71,20.812
295.364,261.250,5,-122.462,37.75,14.583
819.800,579.800,3,-122.375,37.8,21.712
295.364,101.975,5,-122.462,37.725,10.236
217.000,44.636,5,-122.475,37.716,10.268
578.680,121.088,3,-122.415,37.728,25.417
319.476,592.542,3,-122.458,37.802,20.121
512.372,216.653,5,-122.426,37.743,10.556
717.324,375.928,3,-122.392,37.768,22.407
66.300,63.749,5,-122.5,37.719,10.416
403.868,439.638,3,-122.444,37.778,15.833
735.408,618.026,3,-122.389,37.806,15.278
693.212,210.282,2,-122.396,37.742,12.857
458.120,567.058,1,-122.435,37.798,9.568
168.776,273.992,3,-122.483,37.752,15.278
379.756,0.039,1,-122.448,37.709,9.722
590.736,216.653,3,-122.413,37.743,20.972
36.160,458.751,1,-122.505,37.781,9.726
391.812,433.267,5,-122.446,37.777,10.834
30.132,178.427,2,-122.506,37.737,11.110
717.324,490.606,2,-122.392,37.786,12.127
271.252,273.992,1,-122.466,37.752,9.445
192.888,433.267,5,-122.479,37.777,10.569
54.244,210.282,5,-122.502,37.742,10.371
651.016,248.508,2,-122.403,37.748,13.295
572.652,12.781,5,-122.416,37.711,10.278
440.036,363.186,3,-122.438,37.766,19.444
783.632,216.653,2,-122.381,37.743,13.929
578.680,535.203,1,-122.415,37.793,9.821
488.260,528.832,1,-122.43,37.792,9.802
126.580,618.026,3,-122.49,37.806,22.500
699.240,216.653,3,-122.395,37.743,21.830
910.220,152.943,3,-122.36,37.733,18.889
837.884,127.459,2,-122.372,37.729,13.750
114.524,363.186,2,-122.492,37.766,12.778
843.912,248.508,3,-122.371,37.748,21.389
663.072,197.540,2,-122.401,37.74,13.719
379.756,458.751,5,-122.448,37.781,10.697
554.568,344.073,5,-122.419,37.763,10.296
548.540,267.621,2,-122.42,37.751,11.778
289.336,369.557,2,-122.463,37.767,12.153
132.608,382.299,3,-122.489,37.769,18.889
675.128,44.636,2,-122.399,37.716,13.490
614.848,446.009,5,-122.409,37.779,10.232
265.224,25.523,2,-122.467,37.713,11.574
819.800,503.348,3,-122.375,37.788,18.889
367.700,522.461,5,-122.45,37.791,10.602
253.168,420.525,5,-122.469,37.775,10.556
373.728,369.557,2,-122.449,37.767,12.014
301.392,452.380,2,-122.461,37.78,11.061
795.688,503.348,5,-122.379,37.788,14.722
241.112,312.218,2,-122.471,37.758,12.917
608.820,140.201,5,-122.41,37.731,10.562
458.120,299.476,1,-122.435,37.756,9.514
699.240,95.604,5,-122.395,37.724,10.638
693.212,172.056,2,-122.396,37.736,11.488
307.420,458.751,2,-122.46,37.781,11.157
669.100,203.911,3,-122.4,37.741,21.037
476.204,382.299,1,-122.432,37.769,9.817
536.484,127.459,5,-122.422,37.729,10.888
259.196,31.894,5,-122.468,37.714,10.525
608.820,401.412,3,-122.41,37.772,16.667
651.016,152.943,3,-122.403,37.733,21.570
367.700,516.090,5,-122.45,37.79,10.648
614.848,477.864,5,-122.409,37.784,10.011
397.840,490.606,2,-122.445,37.786,11.130
632.932,618.026,2,-122.406,37.806,11.749
590.736,95.604,2,-122.413,37.724,11.428
265.224,261.250,5,-122.467,37.75,10.269
663.072,229.395,3,-122.401,37.745,24.815
54.244,172.056,5,-122.502,37.736,10.294
235.084,12.781,3,-122.472,37.711,15.772
512.372,95.604,1,-122.426,37.724,9.714
620.876,541.574,1,-122.408,37.794,9.664
843.912,152.943,3,-122.371,37.733,16.481
385.784,471.493,5,-122.447,37.783,10.472
584.708,254.879,5,-122.414,37.749,10.128
470.176,19.152,5,-122.433,37.712,10.250
277.280,223.024,2,-122.465,37.744,11.007
518.400,12.781,2,-122.425,37.711,12.072
638.960,624.397,2,-122.405,37.807,11.811
831.856,159.314,3,-122.373,37.734,16.111
397.840,375.928,1,-122.445,37.768,9.538
307.420,0.039,2,-122.46,37.709,13.750
590.736,541.574,5,-122.413,37.794,10.000
849.940,146.572,3,-122.37,37.732,17.778
795.688,535.203,3,-122.379,37.793,20.764
84.384,229.395,1,-122.497,37.745,9.862
530.456,57.378,5,-122.423,37.718,10.659
729.380,484.235,5,-122.39,37.785,14.757
235.084,446.009,2,-122.472,37.779,11.687
470.176,89.233,1,-122.433,37.723,9.167
247.140,439.638,2,-122.47,37.778,11.055
741.436,203.911,5,-122.388,37.741,10.860
572.652,477.864,1,-122.416,37.784,9.948
446.064,528.832,1,-122.437,37.792,9.961
819.800,535.203,3,-122.375,37.793,19.537
663.072,598.913,2,-122.401,37.803,12.489
229.056,605.284,3,-122.473,37.804,15.957
518.400,446.009,5,-122.425,37.779,10.580
379.756,375.928,3,-122.448,37.768,20.417
277.280,369.557,1,-122.465,37.767,9.167
620.876,95.604,1,-122.408,37.724,9.850
512.372,541.574,5,-122.426,37.794,10.093
126.580,280.363,2,-122.49,37.753,12.421
379.756,490.606,1,-122.448,37.786,9.862
217.000,324.960,2,-122.475,37.76,11.296
313.448,586.171,3,-122.459,37.801,21.204
536.484,356.815,5,-122.422,37.765,10.005
343.588,31.894,2,-122.454,37.714,11.389
204.944,401.412,3,-122.477,37.772,15.543
626.904,254.879,2,-122.407,37.749,12.411
717.324,0.039,3,-122.392,37.709,26.111
651.016,337.702,3,-122.403,37.762,19.389
283.308,299.476,2,-122.464,37.756,12.873
675.128,324.960,3,-122.399,37.76,26.875
464.148,567.058,1,-122.434,37.798,9.723
735.408,312.218,5,-122.389,37.758,10.852
204.944,140.201,2,-122.477,37.731,13.333
795.688,121.088,5,-122.379,37.728,10.476
765.548,624.397,3,-122.384,37.807,19.444
265.224,471.493,5,-122.467,37.783,10.127
687.184,439.638,5,-122.397,37.778,10.755
868.024,286.734,3,-122.367,37.754,26.111
