x,y,bucket,longitude,latitude,speed
313.448,465.122,2,-122.459,37.782,10.380
687.184,401.412,3,-122.397,37.772,17.111
265.224,407.783,2,-122.467,37.773,11.123
409.896,229.395,1,-122.443,37.745,9.722
657.044,471.493,1,-122.402,37.783,9.889
132.608,210.282,2,-122.489,37.742,10.282
681.156,547.945,2,-122.398,37.795,11.736
632.932,375.928,5,-122.406,37.768,14.999
283.308,273.992,3,-122.464,37.752,15.556
247.140,401.412,2,-122.47,37.772,12.778
614.848,363.186,2,-122.409,37.766,10.201
241.112,458.751,2,-122.471,37.781,10.695
693.212,382.299,3,-122.396,37.769,21.722
96.440,324.960,2,-122.495,37.76,12.500
114.524,446.009,2,-122.492,37.779,11.528
747.464,503.348,2,-122.387,37.788,12.111
138.636,89.233,3,-122.488,37.723,16.389
638.960,191.169,2,-122.405,37.739,10.900
440.036,446.009,1,-122.438,37.779,9.931
373.728,63.749,3,-122.449,37.719,17.963
313.448,6.410,2,-122.459,37.71,13.878
849.940,586.171,3,-122.37,37.801,21.389
409.896,197.540,2,-122.443,37.74,12.372
644.988,560.687,2,-122.404,37.797,10.417
843.912,605.284,3,-122.371,37.804,22.347
361.672,229.395,2,-122.451,37.745,10.763
102.468,140.201,2,-122.494,37.731,12.527
500.316,401.412,1,-122.428,37.772,9.896
651.016,605.284,2,-122.403,37.804,12.462
277.280,19.152,2,-122.465,37.712,12.872
524.428,516.090,1,-122.424,37.79,9.167
464.148,273.992,1,-122.434,37.752,9.723
705.268,127.459,2,-122.394,37.729,11.477
440.036,477.864,2,-122.438,37.784,11.376
500.316,140.201,2,-122.428,37.731,11.314
210.972,178.427,2,-122.476,37.737,11.204
711.296,547.945,2,-122.393,37.795,10.556
373.728,89.233,2,-122.449,37.723,10.761
735.408,490.606,1,-122.389,37.786,9.167
138.636,63.749,2,-122.488,37.719,12.222
36.160,280.363,1,-122.505,37.753,9.818
114.524,477.864,2,-122.492,37.784,10.239
108.496,248.508,1,-122.493,37.748,9.430
735.408,375.928,2,-122.389,37.768,10.644
229.056,337.702,2,-122.473,37.762,10.080
349.616,420.525,1,-122.453,37.775,9.583
102.468,401.412,2,-122.494,37.772,12.903
572.652,605.284,2,-122.416,37.804,10.201
66.300,331.331,1,-122.5,37.761,9.354
500.316,496.977,2,-122.428,37.787,10.278
229.056,477.864,2,-122.473,37.784,11.938
427.980,229.395,2,-122.44,37.745,11.204
530.456,223.024,2,-122.423,37.744,11.667
301.392,89.233,2,-122.461,37.723,11.389
440.036,337.702,2,-122.438,37.762,11.856
247.140,178.427,2,-122.47,37.737,10.248
524.428,280.363,1,-122.424,37.753,9.167
626.904,293.105,2,-122.407,37.755,10.646
681.156,210.282,3,-122.398,37.742,20.998
42.188,446.009,1,-122.504,37.779,9.754
313.448,426.896,2,-122.459,37.776,10.234
379.756,522.461,1,-122.448,37.791,9.468
6.020,375.928,3,-122.51,37.768,15.972
373.728,57.378,1,-122.449,37.718,9.859
385.784,108.346,3,-122.447,37.726,26.111
434.008,420.525,1,-122.439,37.775,9.722
554.568,197.540,1,-122.419,37.74,9.723
259.196,567.058,3,-122.468,37.798,16.806
669.100,216.653,2,-122.4,37.743,10.448
729.380,235.766,3,-122.39,37.746,22.500
687.184,178.427,1,-122.397,37.737,9.934
90.412,401.412,2,-122.496,37.772,11.065
